8800469,关于这部电影在日本的火爆程度,10,本人是一枚日本留学生，然而知道这部电影还是最近1个月前，我在电影院刷了3遍后有点震惊中国的动画产业的进步，查阅各种资料后，有感而发从而写此文章。    这部电影在去年已经在日本上映过，那时候在日本的知名度还是很低，因为是中国的电影（日本人对中国印象普遍较差），加上去年的电影封面是一只猫，很多人认为是讲猫的温馨故事，从而选择无视。看的人几乎都是在日中国人，日本人很少看。但是，尽管如此，还是收获了一些日本粉丝。2019年在日本上映时的封面  然而谁也没想到，1年后，这部电影出了吹替版（配音版），配
11217906,讨厌「风息」的人，本质上自己也是「风息」,10,在b站观影时看到许多弹幕攻击风息，非常难受，觉得与电影的主题格格不入。思考了许久，决定写下这篇长评，分享一下我的感受。  在观剧的时候非常喜欢将自己代入进剧中的人物，思考人物的行事逻辑，体会人物的选择与情感，这种观剧方式可以大大提升对人物、剧情和主题的理解。这种观剧方式在现实中也有常有应用，称为「换位思考」。  剧中的风息的行事逻辑是非常清晰的。  片头开始，风息通过控制的人类攻击小黑，然后现出真身，表明身份，拉小黑入伙。  接着，将小黑带到自己藏身的离岛，给小黑一个家。  这时风息的目的是
14409468,对风息的思考,10,各位对风息的感觉如何，是自私自利不顾他人的坏人，或是一步走错步步走错的好人，当然，各有各的想法都是可以的，正如无限回应小黑的：“不必问我，你可以有自己的答案。”以下呢，是我对此的观点，若有漏洞还望见谅。      风息对我来说是一个偏向中立偏好的妖精，从它以前的回忆里可以看出，他对人类并没有反感，相反它对人类甚至是抱有一种喜爱的情感，在无聊时也会去观看人类的生活节日，一些在山上遇到困难的人类也会出手相助。而在剧中风息从未还用过自己的［豪夺］，部分妖精对它也是不讨厌的，闵先生和鸠老对
14146915,好动画，但还是不吐不快,8,先看tv入的坑，总有一种电影破坏了整体节奏的感觉小黑曾经有领域这个能力，这不重要小黑一度极其讨厌人类，这不太重要小黑最终拯救了一个城市，这不重要毕竟它就是只受了伤，交了人类朋友，过着悠闲生活的小猫妖。它是小白接触妖的契机，它偷天明珠引发的一系列骚动，是小白理解和思考世界的过程。它到底是谁，是强是弱，有什么过往，真的不重要我承认电影制作水平很高，也完成了作为前传的任务，但看完还是觉得没摆脱“电影=搞笑片/动作大片”的惯性思维。一味的让无限花式抓回逃跑的小黑慢慢感化，而没有让两人吵架斗气碰撞思想，过
13952403,你可以有自己的判断,10,闹剧荒的时候刷剪辑刷到的，被那句你可以有自己的判断吸引的。先反省下，我真的欠小黑一张电影票啊！！！！！！！！！！在很长一段时间里，我从来没想过一个问题，就是，我们认为的正确，是谁告诉我们的？究竟是我们知道它是对的才认可，还是别人告诉我们是对的，我们就以为是对的，然后就理所应当的判断，它是对的？现在的时代是一个信息爆炸的时代，很多各种的信息充斥着我们的生活，某些看似有道理的话，其实本质上都是诡辩，但是因为说这句话的人无形中给我们设定了一个前提，所以，我们失去了判断的能力，也失去了要找出对错的意识。
13742869,好的电影，糟糕的你,10,当看到影片对反派刻画的很丰满，很现实，就知道是好片了。可笑的是有很多自以为自己是无限大人的观众觉得风息低人一等是坏人，人家无限大人可是胸襟辽阔的很，虽然立场不同，但真心希望对方能了解理解自己，同时也去理解对方。就是互相理解，明白对方也是被逼无奈才做出的选择，谁又能是上帝能无所不知无所不在无所不能呢？没人能改变自己一路走来遇到的事情，这一点大家是平权的，所以无限和风息都是很好的角色塑造。只不过风息这种电影一开头就控制人类欺负小黑这种欺骗行径被大众所讨厌。不说啦，现实永远比电影复杂。电影就应该是这种
11355246,我为什么讨厌风息,10,说实话，我个人觉得，我们的社会发展进入了一个有些畸形的阶段。可能由于之前影视剧和动漫作品中出现了太多不带脑子甚至可能都没有反派长得好的主角，和有勇有谋有目的还长着一张好脸的反派，我们现在有很多人会更倾向于反派，之前被开玩笑说出来的“三观跟着五官跑”被一些人当了真。甚至有些认为了表明自己不同于普罗大众，为了展现自己标新立异，而去认同反派。说实话我之前也是其中一员，甚至现在我仍旧喜欢一些反派。但我不会因为我喜欢这个反派心疼这个反派就说他做得对，只能说是情有可原。就例如魔道里的薛洋（不知道在这里提到算
13261099,剧情搭配画面才可双赢,10,先看了动漫的40集，并且了解了大致的背景才来看了大电影。画风，让我想起了阿梗画作的特点，背景画面勾勒简洁，色彩运用却相当精彩。例如刚开始的森林以及小黑流浪的场景，看起来简单的画面，色彩运用却是十分丰富，颜色不被勾勒出来的线条约束，比如浅绿翠绿墨绿会同时出现在同一株草上。同一色系的混用使得画面脱离了普通2D场景，所以整个画面表现力很棒，可以形成自己独特的画风。同时画风直接告诉观众，这部电影“治愈、舒服”。2D动画比起国内的3D建模动画，最好的一点就是不执著于表现模型运动的精细和动作的完整，使得10
7009346,我心中最棒的动画电影。,10,一，我写这篇评价的契机：  一天，我闲着没事，突然想回顾一下罗小黑的大电影，但却惊讶的发现一直是9.9评分的罗小黑降到了9.8分，我非常气愤，明白这是被人恶意刷分了。为了让罗小黑再次回到9.9的评分，我觉得我有必要写一篇长评助力9.9。随便放张图（二，我与罗小黑：  我并不是什么罗小黑的老粉丝，甚至在出大电影之前我都没有看过罗小黑，大电影的事情也并没有注意，所以大电影其实并不是我与罗小黑认识的途径。在我繁忙的高中生活中挤出来的假期里，我为了快乐的度过假期（打游戏太菜，不快乐），并且补充一下我的国
13246449,电影很好看，无限大人也很帅,10,电影很好看，无限大人也很帅，就是一直不明白为什么有人在风息夺走小黑能力的时候说“如果牺牲的是瓢虫呢”，依本人之见TV中这句话是有前提的，是阿根对花精灵针对于仙人和木精灵的情况来说的，其中木落仙人也说过“难道你要让我为了一个木精灵而放弃自己的生命”，由此可知仙人和花精灵就像花精灵与瓢虫一样本身就是不平等的，而风息和小黑同属妖精，与上述观点的大前提就不一样，所以我觉得在这种时候说这句话是不合适的。PS：本人学识，阅历浅薄，如果有不同的观点欢迎留言告知。
12655607,风息这角色其实刻画得很好，无论大家是讨厌他还是喜欢他，我都来分析一下这个角色,10,首先抛开那些看颜看酷无脑捧的人不谈。我来分析一下风息的思维和做法的两面性，另外说一个角色帮助大家理解-卫宫切嗣。风息是千百年来看着自己的家园一步步被侵占，被改变的，他有着自己本土权的自傲，人类只要是跟自然一起，他可以跟人类分享，而人类要挤压掉自然，包括他们妖精的生存空间，他就会很不爽，这片天空本来就是属于他们的，这是他内心中的“正义”，为了这份正义，他可以把一切都作为代价去支付，包括他自身。目的决定一切，无论中途的手段如何，自身感情如何。他对同伴虽然重视，但不排斥在“大义”中牺牲掉他们。无论是小
12628523,感谢相遇，未来可期,10,我是今年6月才入坑罗小黑的，是一个偶然的契机，因为一个小朋友说：喜羊羊轰动全球，我五雷轰顶后给他推去了一个中国动画之路的科普视频，而这位科普视频的博主，就是齐天大肾余潇洒（相信小伙伴们也都知道），而凑巧的是，当时他的微博置顶视频，就是罗小黑的安利视频，偶然看见，看完之后觉得他视频中所描述的温暖熟悉感，是我这么多年看国漫没有感受到的，于是怀着好奇的心情，这才去看了罗小黑战记大电影，结果，可想而知，一发不可收拾。      受于年龄不小了的原因，这些年来我走进电影院看的国漫，从大鱼，到白
12315501,所有问题的原因都是风息没有受过义务教育,10,人和妖都讲中国话，讲道理都是中国的吧，五十六个民族都能共存，难道会少你一个妖族嘛，风息说龙游原来是自己的家，人类开发的时候也没见他站出来说句话啊，人类怎么知道世界上有妖精，风息也知道人类对妖精心存敬畏，人类知道这个地方是妖精的地盘，不开发就是了嘛，风息为什么就不能站出来，喝个茶谈一谈呢，非得挣个你死我活。正确处理方式是，妖族出个代表，和人类谈一谈，说哪哪哪是妖精的家乡，人类不要过度开发，这不就行了嘛，大不了划个自治区，生态保护区，这有啥？一起融入中华文明共同体不行嘛，人类开发大自然，无非不就是为
12297542,关于风息,10,你真的能分清好坏吗？就像我，真的能够准确定义你吗？人和妖一样，很难定义。风息到底是好是坏，在他以小黑还有很多妖精作为代价的时候我就已经非常愤怒了，不管他的出发点，他破坏了秩序，打破了人妖之间的平衡，伤害了很多人，我认为这是非常自私的。但是，我好像并不能替他原谅破坏他家园的人类，这是事实。风息对于人类的仇恨非常直白，是很原始的妖精，他能够分清妖精和人类的区别、好坏吗？一心想拥有家园的他，盗取他人的领域，夺走别人生活的地方，可否想过这也是人类的家园呢。得到小黑的空间，他眼里的疯狂和欲望真的叫人害怕。
12189714,电影的内涵以及对于风息的换位思考,10,五星，细节，画面刻画，还有配音都没得说。我主要是说一下风息的问题，有人觉得他也是被逼无奈，有人觉得他就是个混蛋。每个人观点都不一样，我不会把自己的观点强加于你们，我只会帮你们理解风息的感受。把人类和妖精的位置互换一下。你（人类）原本好端端的生活在自己的小木屋里，过着安居乐业的生活。有一天突然来了许多动物（妖精）他们一开始融入了这片森林，与你（人类）和平共处，对你（人类）存在敬畏。有时候抓到猎物，还会给你掉了一只兔子，一只鹿什么的（对应人类对妖精的供奉，电影里，古时候的人类会在庙里祈祷，庙里供奉的
12228846,也许风息真是坏到骨子里了,10,（自己注意到的一点小细节 如有错误还请见谅）很多人都觉得片头是小黑在做梦 然而片头应该不是小黑的梦 而是现实 最后挖掘机处坠落切换场景0.5倍慢放可以看到实际上是下坠砸到垃圾袋上的 而不是做梦从垃圾袋上醒来 那么之前认为的人类破坏小黑家园 就显得非常不合理了传送下落砸到垃圾袋上 0.5倍慢放还能看出砸到垃圾袋上后垃圾袋抖动小黑住的森林应该是不靠近人类生活区域的深山老林，这个可以从森林出现骚动时很多野生动物四散奔逃看出来，如果临近被开发的区域 是不会有什么野生动物的2.森林中央出现骚动，如果是人类
12245268,都挺好，就弹幕有点奇怪,10,这个故事就是一个接受不了改变的妖精（风灵）发现了个能力特殊的妖精（小黑）利用它完成自己的乐土建造，结果失败了。弹幕奇怪点一是在风灵。风灵本质上就是接受不了变化，想破坏现有秩序，把世界改回它熟悉的那样。就是单纯的反派的样子。不择手段，利用友情，毁坏秩序，破坏和平。这不是主角就是反派。第二点就是妖精和人类能不能和平共处。为什么不能和平共处？有弹幕说1.人类知道有妖精后要拿去做研究解刨。2.人类破坏了大自然，占去了妖精们的领地那问题来了。为什么人类要去研究解刨。为了知道他们强大的秘密？但是是没有修炼法
12194443,讨厌风息吗？,10,首先，我在观看的时候，是没有打开弹幕去看的，而是选择关闭弹幕，这样做的原因是让我本身有一种沉浸其中，去感受一部动漫他所想要表达的一些内容，从而产生我自己的感悟。        这部动漫中，无限交给小黑的东西有很多，其中最主要的是好人与坏人是由你自己去分辨的。        相信弹幕中有很多人去说风息，去讨厌风息的，这保证是在后面说的，前面帮助小黑的，帮助小黑找到一个舒适的家，我们会认为他是一个大好人，但没有想到后面，也没想到他帮助小黑，竟然是想要他的能力，去完成他想要去做的事情，
12170855,值得五星，建议配合TV版食用,10,一般情况下，我对一个动漫会从世界观、剧情、人物这三个方面入手，只要这仨没有明显bug就是及格，如果三方面都有亮点就属于一部好作品下面我也会按照世界观，剧情，人物三个方面解析首先是世界观，该剧场版完善了关于会馆的设定，以及较为清晰地展示了妖精的强大实力：风息豪夺小黑能力后将一座城市纳入领域之中，随后分馆的妖精们对一座城市的人进行定点传送。很直观，现代人类有科技，妖精也有属于自己的战斗方法。人类确实是那个世界的主宰，但妖精也不是砧板上的鱼肉，双方确实达到了一个平衡，部分妖精加入人类社会则是建立在这个
12160680,关于一个憨憨看罗小黑战记的乱七芭蕉的随笔,10,（）内的是现在编辑的一些补充吧（找电影看的时候看到罗小黑战记在榜上，啊好感动，果然更得很慢会让一个作品失去好多观众，而相反的是，周更之后吸引了更多观众，罗小黑战记终于站起来了，蕾姆）（很可惜的是，因为被困在学校里都市，错过了纪念币，虽然这个“长评”没什么参考价值，发言极度幼稚，哈哈哈哈哈哈那时候我高二，现在马上就要大二了，面对喜欢的事物，就会显得很幼稚吧，但是呢，但是我想分享出来，我终于等到大电影时的心情，会有人懂的吧）（罗小黑终于有钱了，tv版马上就要完结了，其实在周更之后，就开始有点小难过，
12108591,二刷后，仍有些许遗憾,10,这里的遗憾并不是剧情上的，而是画面和台词上的一丢丢。最早一次是在影院看的，这次是在电脑上看，讲一点不同的感触吧。（距离看完已经过了很久，感知上可能应为时间会出现一定的偏差）影院观感：影院内是一刷，而且大屏幕，当时赶得首场，人少且没有吵闹的背景音，观影时很舒服。虽然我也在影院看过其他优秀的动漫剧场版，但罗小黑给我的感觉还是会有不同。首先，背景绘画很优秀，尤其是自然环境。大荧幕上前半截海上漂流的宁静和安详的气氛让我十分舒畅，他让我难得感受到了乡野的气息，森林的味道。在看前半段的时候，我一度感受到早前
12157802,简单感想，我又不是专业的，写那么长干嘛,10,小黑超级可爱！无论是六岁的小黑还是十岁的小黑都是世界上最好的小孩！无限是世界上最好的师傅！其实我是看完动漫第39话来的，我知道师傅是为了小黑好，也知道师傅很爱小黑最后才会出来救小黑，而不是看小黑被杀再出来，但是我还是要说一句，无限你不会说话就闭嘴！！呜呜呜呜，小黑不要面子的啊，你还不教小黑认字，先夸夸小黑再说他失败了嘛，小黑很努力了呜呜呜，不过师傅还是最好的师傅！！！风息不吹不黑，我理解他的立场，但并不赞同。我不喜欢他是因为一开始是他控制别人去伤害小黑，他再出场救小黑，他试图用情感控制小黑，让信
12132891,风息与有魅力的反派形象差得远了,10,妖精为什么要和人类和平共处，因为妖精打不过人类呀~~无限当代最强，没道理说人类强者只有一个无限吧。所以，本质上来说，就是在生存资源的竞争上，妖怪输给了人类，只能选择融于人类社会。生存资源的竞争没有对错之分，输了就是输了，会馆模式是大多数妖精们的选择，且看得出来他们过的也还挺不错。风息就是那个不能接受新时代，活在过去的人...妖，如果他只是依靠自己的能力自己反抗，或许有一天他成为最强，成立一大势力，重新带领妖精占据优势，这时的他不是反派，甚至是妖精英雄。很遗憾，风息选择了无视他人...妖意志，伤害
12088518,对风息的一些看法,10,风息啊，更像是渴望回家的游子，龙游就是他的家，家乡里人类、妖精、动物、植物和睦相处，在家里可以轻松自在，可以享受安宁。但因为人类的快速发展导致的破坏，让他失去了家。对人类破坏家乡的行为愈发不满，但又无可奈何的妖精，发现领域这一能力无疑使看见了希望，可无限的登场就像是要掐灭这希望。试问，渐渐陷入黑暗的人，会放弃突然出现就将被熄灭的光的追逐吗？家园被摧毁、改建，剩下的也早已物是人非，但你有一个机会，一举翻盘的机会。获得他，就可以改变现状，最起码可以有一个像家的地方。这样的机会，会愿意放弃吗？带入自己
12018656,可以不要再纠结风息了吗,10,看完38集又过来看大电影，就离谱啊米娜桑，木头一口一句“你可以有自己的答案”，是一句废话吗？每一次我点开重温都能看到风息风息风息风息风息，更离谱的是弹幕里面有好多不知道哪里脑补的莫须有的罪名加在他头上，什么“他就想凌驾于人类之上”巴拉巴拉，我除了看到一个魔怔了的妖精疯狂想把人类赶出自己的领地以外啥都没看见。千言万语组成无数个你们而没有组成风息，至少不是动画组想要描写的风息。看个动画片可以不要那么自我代入吗？站在人类的立场上看，站在妖精的立场上看，这才是各位看客要看。最离谱的大概是在评论里看到的“
11992617,是神作吗？是！,10,罗小黑我在电影院刷了五遍，B站上映又看了无数遍。之前追罗小黑的人都知道这部番的更新是多艰难，但是还是出了电影，最起码有两分是要感谢制作组的坚持。谢谢你们的坚持，让我看到了罗小黑大电影。他不像别的部分（只是一部分）国产动漫，好班底却整烂货，投的钱不知道用去了哪里。罗小黑打破了这一恶性循环，从头到尾都是细心、用心。什么困难都没有拦住罗小黑，让他突出重围，成为了一部神作。有些人可能会疑惑，罗小黑从画风上来看是比较偏Q版（也就是一些人口中的低龄向），罗小黑是怎么在国产3D，或是成熟2D的大环境下成功出线
11659915,简单而辩证的平息内心对小黑的遗憾…,10,首先提观点：咱先不说风息他为了什么，也不说他接近小黑到底是不是关心，至少他没权利剥夺小黑的生命（两次），从这个意义就是错了，洗不白。但从人妖关系长期发展的角度，他是真正的先驱者，战斗者。风息的理想本身可以理解，人妖矛盾也不可回避，但如果实现理想要以牺牲别人为代价，何况还是非自愿的牺牲，那他就大错特错。“如果小黑死了，你还有什么立场说为了妖精”，无限这个问题，他也没正面回答吧。有人说牺牲小黑一个拯救整个妖精种族，可是这个牺牲是非自愿的，风息没有牺牲他人生命的权利，什么时间紧迫崇高理想家乡情怀都不能
7995816,观后吧,10,听说日版配音要上了，再回来看看原版。其实就是个感想回顾吧。每个出场的人物（妖）都很喜欢，甚至包括那些路人都很生动。无限和小黑的相处如果从一种角度看，有点太多了，冗余；但从另一个角度看，温情涓涓细流。各种细节往往看得人会心一笑，又觉得温柔了。小黑真的又单纯又聪明又可爱，这些形容词一点都不矛盾。不像某些动漫里单蠢的人物，小黑真实地太可爱了。就像介绍说的那样，小黑是一个在流浪中遇到各种人和事，不断长大的孩子。无限虽然戏称“神”，各种细节勾勒出的是个流经岁月打磨仍旧保持人心的人，皎皎如月，清润如玉，强大
11841998,第二个长评还是给罗小黑(⸝⸝•‧̫•⸝⸝),10,很喜欢电影。   前调 温柔的，中调 辛辣的，后味 回甘的 。已经二刷啦（注：在其他地方看的）    电影里我讲个比较戳我的点吧。    开场有很多小小的、透明的东西，我不知道这是啥但是根据后面剧情，我觉得应该是生灵气息浓郁的地方才会有的，这样的生活环境是适合妖精的，这也是小黑的家。小黑很喜欢。开场出现的小透明还会变成蝴蝶儿     后来，小黑的家被破坏了。四处流浪的时候到了一个地方，发现了一个飘着的塑料袋，小黑误以为是小透明们，就开心的扑上去，结果发现是个塑料袋，他的失落肉眼可见（图中标的不太
11577669,看完了罗小黑战记，好想给所有人安利啊,10,以前追罗小黑战记番剧时候经常发现更新了一集然后看的时候想到，“诶，之前讲啥来着，咋都忘了呢”，但是这次看罗小黑战记电影感觉就是，“哇，看的好爽，好像剧情也连起来了呢”        喜欢整个剧情的设计，妖精其实也就象征自然啦，还有自然界中的小动物、大动物们，人与自然的关系，考研党政治马原篇讲的很清楚了~ 最终人与自然和谐共生才是正道。剧情没有那么复杂但是又不会让人一眼看穿，就很nice~        喜欢里面的人物，可可爱爱的罗小黑，表面高冷实则暖男的无限，画的像反派但是人明明
11685925,关于风息：“ 一座长眠的大树。”,10,看这部电影的时候，比较强烈的感想就是我一时间无法准确定位风息的好坏。看完也能确定，整个片子讲述的就不是什么非黑即白的东西，甚至可以说强调了这一块“灰”，使得角色的设定让整个影片升华了。然后我看了一圈评论，总结风息在我们人类的视角里，当他用豪夺窃走别人能力时，或是最后选择剥夺小黑生命的那一刻，他好像已经定位在不可原谅的罪人里。“如果小黑死了，你有什么立场可以说是为了妖精？”“我无话可说。”    然后我尝试代入风息的视角回到了开头，在和小黑初遇的时候，风息费了点小心思表明身份，再将小黑带到他的岛上
11475516,关于风息,10,在谈风息之前想聊聊作品的世界观，乍一看没什么问题，但其实越想背后越发凉  “亲人派”妖精会馆的主旨是维持人与妖精的平衡，以此达到和平，但深入思考，两族之间根本不是平衡的，不如说是妖精一直在让步。会馆的规则是不能够伤害人类、不能够暴露妖精身份，不服从的妖精会被强制压制回会馆进行反省审判，反观人类方，其实没什么顾虑，因为人类眼中，自身族群发展是首要，所谓的发展也是必然继续下去的，而这种发展必然会成为妖精（即大自然）的阻碍，哪怕环保组织环保宣言的出现对挽救自然状态来说也都是杯水车薪  简单来说，人
11651678,聊聊电影的二三事,10,第一：首先，从各自种族来说我真不觉得风息和人类有什么好坏之分。但是从风息和小黑的这方面来说，起码对于小黑风息确实不算好人。严重点的说对小黑来说是个坏人，风息为了成就自己的目的牺牲了他人，这就是一种错误。先不论风息的其他方法了，就他通过伤害同族妖精，吸取他们的能力还是不经同意强行夺取来说，从这点来说他也是是坏人。但是对于人类来说这是种族竞争没有对错之分。第二：至于第二点，我想说无限肯定很有钱，就他的领域能力吞噬来说，帮着各国处理垃圾肯定赚翻了。哇哈哈哈第三：罗小黑真好看，就是导演短了点
11594169,对于风息，只有理解没有认同的原因,10,我理解风息为什么会有这种放任发展妖精就以后就没有妖精的生存之地这种想法。换位思考一下，假如哪天蚂蚁开始用我们看不懂的方式快速发展，以肉眼可见的速度快速侵蚀我们的生存空间，而我们却只能眼睁睁的看着，阻止不了这种趋势。到那时候肯定会有人主张战争(个人感觉主张和谐共存的人会非常少)    原因有两：                    1.蚂蚁对生存空间的改造人类可能适应不了                    2.侵略性、攻击性太强，猛虎在旁怎可酣睡？
11156187,看完《罗小黑战记》，我的感悟,10,《罗小黑战记》一如既往的高质量。我是看过番剧之后再来看电影的，怎么说，电影确实一次性看的够舒服，比起番剧那真的太爽了。首先是制作，画面非常舒服，非常的萌，细节也是超多，第一次可能还不容易注意到。就算是萌元素，战斗画面也是行云流水，真的很丝滑。是那张不是很燃的燃，看了不会失望。只让人感觉这打斗合情合理，就该是这样比划比划的。其次说说剧情，时间线是番剧之前，里面的人物矛盾突出，每个人做的事都合情合理。但是没有绝对的坏人，结局也是圆满的。最后一段竟然戳中了我的泪点，这是万万没想到的。最后，《罗小黑战记
11018082,除了等富坚老贼，还要等木头更新，有生之年，除了用冷静治愈花痴，我已经无话可说,10,——这是篇想到什么说什么，前后不连贯的意识流的表达。小黑负责卖萌，洛竹负责治愈（洛竹小天使啊洛竹的笑容真的好治愈），无限大人负责当男神，风息负责做那个最有争议性的话题妖物。洛竹的那一句句撕心裂肺的“不要啊！”是在乎的是小黑的命不能丢。风息的那一句句撕心裂肺的“不要啊！”在乎的，是小黑的命可以丢，但“领域”不能丢。而对于无限来说，小黑的能力可以丢，但小黑的命不能丢。       但我不认为风息就是坏的存在。       风息是那种：“干嘛做啥都要忍气吞声，不如优优雅雅地说句（植物），你是什么货色，
10049595,路人观影感受,6,个人观点：一部温馨的动漫电影，其中很多可爱的片段，适合年轻人观看。《罗小黑战记》看名字以为是热血漫，但是电影开头一点感觉不到热血番的感觉。看这电影的封面就不是热血番的路线开头感觉有点莫名其妙，啥也没有交代，看的不是很懂。首先电影开头小黑做了一个在自己家乡被破坏的梦，然后就醒了。作为一个路人，要不是这头猫这么可爱我直接就不想看了。接着给了一分钟无家可归的小黑的流浪场景。真的很可爱呀！感受一下可爱的小黑第一段 小黑与风息小队看到风息的出场就很疑惑，看了一遍后看了第二遍才反应过来风息这是在自导自演，在
